adder;map_resub_l3_det_map_resub_l3;0;root;1020;255;0;1020;255
adder;map_resub_l3_det_map_resub_l3;1;mig_mapper;384;129;0.053838186;1020;255
adder;map_resub_l3_det_map_resub_l3;2;mig_resub;384;129;0.001395686;1020;255
adder;map_resub_l3_det_map_resub_l3;3;mig_mapper;384;129;0.005727198;1020;255
adder;map_resub_l3_det_map_resub_l3;4;mig_resub;384;129;0.001385559;1020;255
adder;map_resub_l3_det_map_resub_l3;5;mig_mapper;384;129;0.005225574;1020;255
adder;map_resub_l3_det_map_resub_l3;6;mig_resub;384;129;0.001380695;1020;255
adder;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;384;129;0.0;1020;255
adder;map_resub_l3_det_map_resub_l3;8;mig_mapper;384;129;0.005113379;1020;255
adder;map_resub_l3_det_map_resub_l3;9;mig_resub;384;129;0.001403991;1020;255
adder;map_resub_l3_det_map_resub_l3;10;mig_mapper;384;129;0.005079527;1020;255
adder;map_resub_l3_det_map_resub_l3;11;mig_resub;384;129;0.001406089;1020;255
adder;map_resub_l3_det_map_resub_l3;12;mig_mapper;384;129;0.005084016;1020;255
adder;map_resub_l3_det_map_resub_l3;13;mig_resub;384;129;0.001404408;1020;255
adder;map_resub_l3_det_map_resub_l3;14;end;384;129;0.0;1020;255
router;map_resub_l3_det_map_resub_l3;0;root;257;54;0;257;54
router;map_resub_l3_det_map_resub_l3;1;mig_mapper;218;47;0.018530473;257;54
router;map_resub_l3_det_map_resub_l3;2;mig_resub;203;47;0.002436384;257;54
router;map_resub_l3_det_map_resub_l3;3;mig_mapper;194;46;0.008092766;257;54
router;map_resub_l3_det_map_resub_l3;4;mig_resub;192;46;0.002099788;257;54
router;map_resub_l3_det_map_resub_l3;5;mig_mapper;191;43;0.007288156;257;54
router;map_resub_l3_det_map_resub_l3;6;mig_resub;187;43;0.002088614;257;54
router;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;187;43;0.0;257;54
router;map_resub_l3_det_map_resub_l3;8;mig_mapper;186;41;0.006799516;257;54
router;map_resub_l3_det_map_resub_l3;9;mig_resub;185;41;0.002140299;257;54
router;map_resub_l3_det_map_resub_l3;10;mig_mapper;185;41;0.006625193;257;54
router;map_resub_l3_det_map_resub_l3;11;mig_resub;185;41;0.002012586;257;54
router;map_resub_l3_det_map_resub_l3;12;mig_mapper;185;40;0.006357995;257;54
router;map_resub_l3_det_map_resub_l3;13;mig_resub;185;40;0.001965763;257;54
router;map_resub_l3_det_map_resub_l3;14;end;185;40;0.0;257;54
dec;map_resub_l3_det_map_resub_l3;0;root;304;3;0;304;3
dec;map_resub_l3_det_map_resub_l3;1;mig_mapper;304;3;0.010759986;304;3
dec;map_resub_l3_det_map_resub_l3;2;mig_resub;304;3;0.0051247;304;3
dec;map_resub_l3_det_map_resub_l3;3;mig_mapper;304;3;0.010520539;304;3
dec;map_resub_l3_det_map_resub_l3;4;mig_resub;304;3;0.005211825;304;3
dec;map_resub_l3_det_map_resub_l3;5;mig_mapper;304;3;0.010483128;304;3
dec;map_resub_l3_det_map_resub_l3;6;mig_resub;304;3;0.005322563;304;3
dec;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;304;3;0.0;304;3
dec;map_resub_l3_det_map_resub_l3;8;mig_mapper;304;3;0.010206907;304;3
dec;map_resub_l3_det_map_resub_l3;9;mig_resub;304;3;0.005037113;304;3
dec;map_resub_l3_det_map_resub_l3;10;mig_mapper;304;3;0.010500954;304;3
dec;map_resub_l3_det_map_resub_l3;11;mig_resub;304;3;0.005239109;304;3
dec;map_resub_l3_det_map_resub_l3;12;mig_mapper;304;3;0.010469365;304;3
dec;map_resub_l3_det_map_resub_l3;13;mig_resub;304;3;0.005111556;304;3
dec;map_resub_l3_det_map_resub_l3;14;end;304;3;0.0;304;3
priority;map_resub_l3_det_map_resub_l3;0;root;978;250;0;978;250
priority;map_resub_l3_det_map_resub_l3;1;mig_mapper;908;124;0.05494229;978;250
priority;map_resub_l3_det_map_resub_l3;2;mig_resub;640;123;0.005848865;978;250
priority;map_resub_l3_det_map_resub_l3;3;mig_mapper;629;122;0.023026746;978;250
priority;map_resub_l3_det_map_resub_l3;4;mig_resub;464;123;0.005183198;978;250
priority;map_resub_l3_det_map_resub_l3;5;mig_mapper;465;103;0.012703919;978;250
priority;map_resub_l3_det_map_resub_l3;6;mig_resub;461;103;0.002794779;978;250
priority;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;461;103;0.0;978;250
priority;map_resub_l3_det_map_resub_l3;8;mig_mapper;460;103;0.011282012;978;250
priority;map_resub_l3_det_map_resub_l3;9;mig_resub;457;103;0.002644872;978;250
priority;map_resub_l3_det_map_resub_l3;10;mig_mapper;454;103;0.012211381;978;250
priority;map_resub_l3_det_map_resub_l3;11;mig_resub;452;103;0.002839181;978;250
priority;map_resub_l3_det_map_resub_l3;12;mig_mapper;450;103;0.011402947;978;250
priority;map_resub_l3_det_map_resub_l3;13;mig_resub;450;103;0.002566417;978;250
priority;map_resub_l3_det_map_resub_l3;14;end;450;103;0.0;978;250
ctrl;map_resub_l3_det_map_resub_l3;0;root;174;10;0;174;10
ctrl;map_resub_l3_det_map_resub_l3;1;mig_mapper;115;5;0.008518994;174;10
ctrl;map_resub_l3_det_map_resub_l3;2;mig_resub;76;9;0.06494122;174;10
ctrl;map_resub_l3_det_map_resub_l3;3;mig_mapper;76;8;0.002731052;174;10
ctrl;map_resub_l3_det_map_resub_l3;4;mig_resub;73;11;0.05633854;174;10
ctrl;map_resub_l3_det_map_resub_l3;5;mig_mapper;73;10;0.002351543;174;10
ctrl;map_resub_l3_det_map_resub_l3;6;mig_resub;73;10;0.0377666;174;10
ctrl;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;73;10;0.0;174;10
ctrl;map_resub_l3_det_map_resub_l3;8;mig_mapper;73;10;0.002128623;174;10
ctrl;map_resub_l3_det_map_resub_l3;9;mig_resub;73;10;0.037807077;174;10
ctrl;map_resub_l3_det_map_resub_l3;10;mig_mapper;73;10;0.002132003;174;10
ctrl;map_resub_l3_det_map_resub_l3;11;mig_resub;73;10;0.0386293;174;10
ctrl;map_resub_l3_det_map_resub_l3;12;mig_mapper;73;10;0.001861975;174;10
ctrl;map_resub_l3_det_map_resub_l3;13;mig_resub;73;10;0.03746265;174;10
ctrl;map_resub_l3_det_map_resub_l3;14;end;73;10;0.0;174;10
int2float;map_resub_l3_det_map_resub_l3;0;root;260;16;0;260;16
int2float;map_resub_l3_det_map_resub_l3;1;mig_mapper;235;11;0.011906259;260;16
int2float;map_resub_l3_det_map_resub_l3;2;mig_resub;199;10;0.085399956;260;16
int2float;map_resub_l3_det_map_resub_l3;3;mig_mapper;194;10;0.006706147;260;16
int2float;map_resub_l3_det_map_resub_l3;4;mig_resub;192;10;0.02546097;260;16
int2float;map_resub_l3_det_map_resub_l3;5;mig_mapper;191;10;0.005991429;260;16
int2float;map_resub_l3_det_map_resub_l3;6;mig_resub;191;10;0.02822278;260;16
int2float;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;191;10;0.0;260;16
int2float;map_resub_l3_det_map_resub_l3;8;mig_mapper;192;10;0.005939489;260;16
int2float;map_resub_l3_det_map_resub_l3;9;mig_resub;192;10;0.03447911;260;16
int2float;map_resub_l3_det_map_resub_l3;10;mig_mapper;192;10;0.005652964;260;16
int2float;map_resub_l3_det_map_resub_l3;11;mig_resub;191;10;0.03148499;260;16
int2float;map_resub_l3_det_map_resub_l3;12;mig_mapper;191;10;0.005666827;260;16
int2float;map_resub_l3_det_map_resub_l3;13;mig_resub;191;10;0.03241768;260;16
int2float;map_resub_l3_det_map_resub_l3;14;end;191;10;0.0;260;16
i2c;map_resub_l3_det_map_resub_l3;0;root;1342;20;0;1342;20
i2c;map_resub_l3_det_map_resub_l3;1;mig_mapper;1229;13;0.059002303;1342;20
i2c;map_resub_l3_det_map_resub_l3;2;mig_resub;1151;13;0.065093726;1342;20
i2c;map_resub_l3_det_map_resub_l3;3;mig_mapper;1143;13;0.037859023;1342;20
i2c;map_resub_l3_det_map_resub_l3;4;mig_resub;1129;13;0.023069236;1342;20
i2c;map_resub_l3_det_map_resub_l3;5;mig_mapper;1124;11;0.033603627;1342;20
i2c;map_resub_l3_det_map_resub_l3;6;mig_resub;1119;11;0.02378335;1342;20
i2c;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;1119;11;0.0;1342;20
i2c;map_resub_l3_det_map_resub_l3;8;mig_mapper;1120;12;0.03300989;1342;20
i2c;map_resub_l3_det_map_resub_l3;9;mig_resub;1114;12;0.020831816;1342;20
i2c;map_resub_l3_det_map_resub_l3;10;mig_mapper;1115;12;0.032716796;1342;20
i2c;map_resub_l3_det_map_resub_l3;11;mig_resub;1107;12;0.019856604;1342;20
i2c;map_resub_l3_det_map_resub_l3;12;mig_mapper;1107;12;0.030674793;1342;20
i2c;map_resub_l3_det_map_resub_l3;13;mig_resub;1103;12;0.019036304;1342;20
i2c;map_resub_l3_det_map_resub_l3;14;end;1103;12;0.0;1342;20
bar;map_resub_l3_det_map_resub_l3;0;root;3336;12;0;3336;12
bar;map_resub_l3_det_map_resub_l3;1;mig_mapper;2693;13;0.15359552;3336;12
bar;map_resub_l3_det_map_resub_l3;2;mig_resub;2598;14;0.04937879;3336;12
bar;map_resub_l3_det_map_resub_l3;3;mig_mapper;2592;13;0.072507046;3336;12
bar;map_resub_l3_det_map_resub_l3;4;mig_resub;2592;13;0.050682496;3336;12
bar;map_resub_l3_det_map_resub_l3;5;mig_mapper;2588;13;0.07071649;3336;12
bar;map_resub_l3_det_map_resub_l3;6;mig_resub;2588;13;0.0480832;3336;12
bar;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;2588;13;0.0;3336;12
bar;map_resub_l3_det_map_resub_l3;8;mig_mapper;2568;13;0.07084805;3336;12
bar;map_resub_l3_det_map_resub_l3;9;mig_resub;2568;13;0.047620665;3336;12
bar;map_resub_l3_det_map_resub_l3;10;mig_mapper;2567;13;0.06847324;3336;12
bar;map_resub_l3_det_map_resub_l3;11;mig_resub;2564;13;0.04761686;3336;12
bar;map_resub_l3_det_map_resub_l3;12;mig_mapper;2563;13;0.07055515;3336;12
bar;map_resub_l3_det_map_resub_l3;13;mig_resub;2559;13;0.048188638;3336;12
bar;map_resub_l3_det_map_resub_l3;14;end;2559;13;0.0;3336;12
max;map_resub_l3_det_map_resub_l3;0;root;2865;287;0;2865;287
max;map_resub_l3_det_map_resub_l3;1;mig_mapper;2413;158;0.3555415;2865;287
max;map_resub_l3_det_map_resub_l3;2;mig_resub;2412;158;0.020261906;2865;287
max;map_resub_l3_det_map_resub_l3;3;mig_mapper;2283;167;0.22145317;2865;287
max;map_resub_l3_det_map_resub_l3;4;mig_resub;2283;167;0.018994665;2865;287
max;map_resub_l3_det_map_resub_l3;5;mig_mapper;2272;159;0.15596525;2865;287
max;map_resub_l3_det_map_resub_l3;6;mig_resub;2264;159;0.01771051;2865;287
max;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;2264;159;0.0;2865;287
max;map_resub_l3_det_map_resub_l3;8;mig_mapper;2244;171;0.15592553;2865;287
max;map_resub_l3_det_map_resub_l3;9;mig_resub;2244;171;0.017410157;2865;287
max;map_resub_l3_det_map_resub_l3;10;mig_mapper;2225;183;0.17087327;2865;287
max;map_resub_l3_det_map_resub_l3;11;mig_resub;2225;183;0.017268032;2865;287
max;map_resub_l3_det_map_resub_l3;12;mig_mapper;2205;171;0.165386;2865;287
max;map_resub_l3_det_map_resub_l3;13;mig_resub;2205;171;0.016767908;2865;287
max;map_resub_l3_det_map_resub_l3;14;end;2205;171;0.0;2865;287
voter;map_resub_l3_det_map_resub_l3;0;root;13758;70;0;13758;70
voter;map_resub_l3_det_map_resub_l3;1;mig_mapper;7219;54;1.1329541;13758;70
voter;map_resub_l3_det_map_resub_l3;2;mig_resub;5990;60;0.1237469;13758;70
voter;map_resub_l3_det_map_resub_l3;3;mig_mapper;5032;48;0.28137025;13758;70
voter;map_resub_l3_det_map_resub_l3;4;mig_resub;4557;51;0.03699698;13758;70
voter;map_resub_l3_det_map_resub_l3;5;mig_mapper;4417;47;0.15481739;13758;70
voter;map_resub_l3_det_map_resub_l3;6;mig_resub;4225;47;0.022868996;13758;70
voter;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;4225;47;0.0;13758;70
voter;map_resub_l3_det_map_resub_l3;8;mig_mapper;4180;45;0.16797984;13758;70
voter;map_resub_l3_det_map_resub_l3;9;mig_resub;4156;46;0.021248821;13758;70
voter;map_resub_l3_det_map_resub_l3;10;mig_mapper;4142;44;0.18701485;13758;70
voter;map_resub_l3_det_map_resub_l3;11;mig_resub;4124;43;0.019850034;13758;70
voter;map_resub_l3_det_map_resub_l3;12;mig_mapper;4118;45;0.16879028;13758;70
voter;map_resub_l3_det_map_resub_l3;13;mig_resub;4112;43;0.01898928;13758;70
voter;map_resub_l3_det_map_resub_l3;14;end;4112;43;0.0;13758;70
square;map_resub_l3_det_map_resub_l3;0;root;18484;250;0;18484;250
square;map_resub_l3_det_map_resub_l3;1;mig_mapper;12176;126;1.7364937;18484;250
square;map_resub_l3_det_map_resub_l3;2;mig_resub;9893;126;0.19297893;18484;250
square;map_resub_l3_det_map_resub_l3;3;mig_mapper;9492;126;0.28766897;18484;250
square;map_resub_l3_det_map_resub_l3;4;mig_resub;9148;126;0.06783242;18484;250
square;map_resub_l3_det_map_resub_l3;5;mig_mapper;9120;126;0.19437163;18484;250
square;map_resub_l3_det_map_resub_l3;6;mig_resub;9079;126;0.057612207;18484;250
square;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;9079;126;0.0;18484;250
square;map_resub_l3_det_map_resub_l3;8;mig_mapper;9094;126;0.20048857;18484;250
square;map_resub_l3_det_map_resub_l3;9;mig_resub;9061;126;0.057540104;18484;250
square;map_resub_l3_det_map_resub_l3;10;mig_mapper;9072;126;0.18885371;18484;250
square;map_resub_l3_det_map_resub_l3;11;mig_resub;9054;126;0.056386042;18484;250
square;map_resub_l3_det_map_resub_l3;12;mig_mapper;9065;126;0.18580276;18484;250
square;map_resub_l3_det_map_resub_l3;13;mig_resub;9055;126;0.05631042;18484;250
square;map_resub_l3_det_map_resub_l3;14;end;9055;126;0.0;18484;250
sqrt;map_resub_l3_det_map_resub_l3;0;root;24618;5058;0;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;1;mig_mapper;20724;5074;1.8965309;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;2;mig_resub;18570;7568;0.38325912;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;3;mig_mapper;13105;2349;1.121785;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;4;mig_resub;12863;2375;0.111865886;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;5;mig_mapper;12736;2371;0.33101892;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;6;mig_resub;12691;2371;0.09918778;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;12691;2371;0.0;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;8;mig_mapper;12653;2326;0.37254077;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;9;mig_resub;12646;2326;0.12093872;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;10;mig_mapper;12646;2324;0.3043391;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;11;mig_resub;12560;2323;0.08950662;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;12;mig_mapper;12561;2245;0.340697;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;13;mig_resub;12558;2247;0.10340207;24618;5058
sqrt;map_resub_l3_det_map_resub_l3;14;end;12558;2247;0.0;24618;5058
arbiter;map_resub_l3_det_map_resub_l3;0;root;11839;87;0;11839;87
arbiter;map_resub_l3_det_map_resub_l3;1;mig_mapper;6996;59;1.6473365;11839;87
arbiter;map_resub_l3_det_map_resub_l3;2;mig_resub;6866;60;0.14595558;11839;87
arbiter;map_resub_l3_det_map_resub_l3;3;mig_mapper;6866;61;0.6589833;11839;87
arbiter;map_resub_l3_det_map_resub_l3;4;mig_resub;6866;61;0.14969558;11839;87
arbiter;map_resub_l3_det_map_resub_l3;5;mig_mapper;6866;60;0.6613515;11839;87
arbiter;map_resub_l3_det_map_resub_l3;6;mig_resub;6866;60;0.14652586;11839;87
arbiter;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;6866;60;0.0;11839;87
arbiter;map_resub_l3_det_map_resub_l3;8;mig_mapper;6866;60;0.6603672;11839;87
arbiter;map_resub_l3_det_map_resub_l3;9;mig_resub;6866;60;0.14847949;11839;87
arbiter;map_resub_l3_det_map_resub_l3;10;mig_mapper;6866;61;0.658706;11839;87
arbiter;map_resub_l3_det_map_resub_l3;11;mig_resub;6866;61;0.15099362;11839;87
arbiter;map_resub_l3_det_map_resub_l3;12;mig_mapper;6866;60;0.6587583;11839;87
arbiter;map_resub_l3_det_map_resub_l3;13;mig_resub;6866;60;0.14440574;11839;87
arbiter;map_resub_l3_det_map_resub_l3;14;end;6866;60;0.0;11839;87
multiplier;map_resub_l3_det_map_resub_l3;0;root;27062;274;0;27062;274
multiplier;map_resub_l3_det_map_resub_l3;1;mig_mapper;19354;143;2.5828114;27062;274
multiplier;map_resub_l3_det_map_resub_l3;2;mig_resub;19166;150;0.42385036;27062;274
multiplier;map_resub_l3_det_map_resub_l3;3;mig_mapper;19105;149;0.7304165;27062;274
multiplier;map_resub_l3_det_map_resub_l3;4;mig_resub;19084;149;0.41503415;27062;274
multiplier;map_resub_l3_det_map_resub_l3;5;mig_mapper;19087;149;0.6665664;27062;274
multiplier;map_resub_l3_det_map_resub_l3;6;mig_resub;19087;149;0.40851194;27062;274
multiplier;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;19087;149;0.0;27062;274
multiplier;map_resub_l3_det_map_resub_l3;8;mig_mapper;19101;149;0.68360466;27062;274
multiplier;map_resub_l3_det_map_resub_l3;9;mig_resub;19092;149;0.40876836;27062;274
multiplier;map_resub_l3_det_map_resub_l3;10;mig_mapper;19106;149;0.6641897;27062;274
multiplier;map_resub_l3_det_map_resub_l3;11;mig_resub;19104;149;0.41174778;27062;274
multiplier;map_resub_l3_det_map_resub_l3;12;mig_mapper;19109;149;0.65957725;27062;274
multiplier;map_resub_l3_det_map_resub_l3;13;mig_resub;19107;149;0.4106638;27062;274
multiplier;map_resub_l3_det_map_resub_l3;14;end;19107;149;0.0;27062;274
sin;map_resub_l3_det_map_resub_l3;0;root;5416;225;0;5416;225
sin;map_resub_l3_det_map_resub_l3;1;mig_mapper;4248;127;0.5267068;5416;225
sin;map_resub_l3_det_map_resub_l3;2;mig_resub;4186;129;1.4406004;5416;225
sin;map_resub_l3_det_map_resub_l3;3;mig_mapper;4146;131;0.20324804;5416;225
sin;map_resub_l3_det_map_resub_l3;4;mig_resub;4136;131;1.318536;5416;225
sin;map_resub_l3_det_map_resub_l3;5;mig_mapper;4139;128;0.19380598;5416;225
sin;map_resub_l3_det_map_resub_l3;6;mig_resub;4136;128;1.389592;5416;225
sin;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;4136;128;0.0;5416;225
sin;map_resub_l3_det_map_resub_l3;8;mig_mapper;4157;125;0.18738534;5416;225
sin;map_resub_l3_det_map_resub_l3;9;mig_resub;4146;125;1.3473078;5416;225
sin;map_resub_l3_det_map_resub_l3;10;mig_mapper;4146;126;0.18439545;5416;225
sin;map_resub_l3_det_map_resub_l3;11;mig_resub;4141;126;1.4265456;5416;225
sin;map_resub_l3_det_map_resub_l3;12;mig_mapper;4141;125;0.1796368;5416;225
sin;map_resub_l3_det_map_resub_l3;13;mig_resub;4139;125;1.4630203;5416;225
sin;map_resub_l3_det_map_resub_l3;14;end;4139;125;0.0;5416;225
log2;map_resub_l3_det_map_resub_l3;0;root;32060;444;0;32060;444
log2;map_resub_l3_det_map_resub_l3;1;mig_mapper;24295;206;3.3514082;32060;444
log2;map_resub_l3_det_map_resub_l3;2;mig_resub;24125;210;0.42216048;32060;444
log2;map_resub_l3_det_map_resub_l3;3;mig_mapper;24168;209;1.1697232;32060;444
log2;map_resub_l3_det_map_resub_l3;4;mig_resub;24115;209;0.38791284;32060;444
log2;map_resub_l3_det_map_resub_l3;5;mig_mapper;24132;206;1.1495397;32060;444
log2;map_resub_l3_det_map_resub_l3;6;mig_resub;24114;206;0.38193563;32060;444
log2;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;24114;206;0.0;32060;444
log2;map_resub_l3_det_map_resub_l3;8;mig_mapper;24290;202;1.0994431;32060;444
log2;map_resub_l3_det_map_resub_l3;9;mig_resub;24248;202;0.42991126;32060;444
log2;map_resub_l3_det_map_resub_l3;10;mig_mapper;24250;208;1.0977943;32060;444
log2;map_resub_l3_det_map_resub_l3;11;mig_resub;24240;208;0.39703682;32060;444
log2;map_resub_l3_det_map_resub_l3;12;mig_mapper;24248;204;1.1184856;32060;444
log2;map_resub_l3_det_map_resub_l3;13;mig_resub;24233;204;0.39966485;32060;444
log2;map_resub_l3_det_map_resub_l3;14;end;24233;204;0.0;32060;444
div;map_resub_l3_det_map_resub_l3;0;root;57247;4372;0;57247;4372
div;map_resub_l3_det_map_resub_l3;1;mig_mapper;53113;2425;3.8658905;57247;4372
div;map_resub_l3_det_map_resub_l3;2;mig_resub;43766;3251;1.5035638;57247;4372
div;map_resub_l3_det_map_resub_l3;3;mig_mapper;40390;3108;2.0182307;57247;4372
div;map_resub_l3_det_map_resub_l3;4;mig_resub;40158;3090;0.53169894;57247;4372
div;map_resub_l3_det_map_resub_l3;5;mig_mapper;40027;2518;1.441366;57247;4372
div;map_resub_l3_det_map_resub_l3;6;mig_resub;39464;2753;0.53085035;57247;4372
div;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;39464;2753;0.0;57247;4372
div;map_resub_l3_det_map_resub_l3;8;mig_mapper;39894;2550;1.3237829;57247;4372
div;map_resub_l3_det_map_resub_l3;9;mig_resub;39463;2759;0.56381077;57247;4372
div;map_resub_l3_det_map_resub_l3;10;mig_mapper;39631;2671;1.2033887;57247;4372
div;map_resub_l3_det_map_resub_l3;11;mig_resub;39212;2757;0.54182106;57247;4372
div;map_resub_l3_det_map_resub_l3;12;mig_mapper;39405;2660;1.2611481;57247;4372
div;map_resub_l3_det_map_resub_l3;13;mig_resub;39100;2750;0.55813193;57247;4372
div;map_resub_l3_det_map_resub_l3;14;end;39100;2750;0.0;57247;4372
cavlc;map_resub_l3_det_map_resub_l3;0;root;693;16;0;693;16
cavlc;map_resub_l3_det_map_resub_l3;1;mig_mapper;649;14;0.04022926;693;16
cavlc;map_resub_l3_det_map_resub_l3;2;mig_resub;557;14;2.936082;693;16
cavlc;map_resub_l3_det_map_resub_l3;3;mig_mapper;550;13;0.018973975;693;16
cavlc;map_resub_l3_det_map_resub_l3;4;mig_resub;540;13;4.0184264;693;16
cavlc;map_resub_l3_det_map_resub_l3;5;mig_mapper;540;13;0.017328614;693;16
cavlc;map_resub_l3_det_map_resub_l3;6;mig_resub;535;13;3.8177674;693;16
cavlc;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;535;13;0.0;693;16
cavlc;map_resub_l3_det_map_resub_l3;8;mig_mapper;537;13;0.016698368;693;16
cavlc;map_resub_l3_det_map_resub_l3;9;mig_resub;528;13;3.438227;693;16
cavlc;map_resub_l3_det_map_resub_l3;10;mig_mapper;527;13;0.016100878;693;16
cavlc;map_resub_l3_det_map_resub_l3;11;mig_resub;524;13;3.1651745;693;16
cavlc;map_resub_l3_det_map_resub_l3;12;mig_mapper;524;13;0.016009483;693;16
cavlc;map_resub_l3_det_map_resub_l3;13;mig_resub;523;13;3.070039;693;16
cavlc;map_resub_l3_det_map_resub_l3;14;end;523;13;0.0;693;16
mem_ctrl;map_resub_l3_det_map_resub_l3;0;root;46836;114;0;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;1;mig_mapper;42071;98;3.3614578;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;2;mig_resub;40066;101;2.2042742;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;3;mig_mapper;39852;99;1.9003531;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;4;mig_resub;39311;99;1.2244214;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;5;mig_mapper;39173;96;1.8053727;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;6;mig_resub;38940;96;0.98740864;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;38940;96;0.0;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;8;mig_mapper;38837;97;1.7170566;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;9;mig_resub;38580;97;1.126199;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;10;mig_mapper;38542;98;1.7559202;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;11;mig_resub;38484;98;1.1129246;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;12;mig_mapper;38478;98;1.6534004;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;13;mig_resub;38437;98;1.067458;46836;114
mem_ctrl;map_resub_l3_det_map_resub_l3;14;end;38437;98;0.0;46836;114
hyp;map_resub_l3_det_map_resub_l3;0;root;214335;24801;0;214335;24801
hyp;map_resub_l3_det_map_resub_l3;1;mig_mapper;138143;8956;20.435102;214335;24801
hyp;map_resub_l3_det_map_resub_l3;2;mig_resub;126606;8956;1.6338518;214335;24801
hyp;map_resub_l3_det_map_resub_l3;3;mig_mapper;126621;8933;3.2982247;214335;24801
hyp;map_resub_l3_det_map_resub_l3;4;mig_resub;123789;8933;1.1581877;214335;24801
hyp;map_resub_l3_det_map_resub_l3;5;mig_mapper;123929;8911;3.9803848;214335;24801
hyp;map_resub_l3_det_map_resub_l3;6;mig_resub;123756;8911;1.117865;214335;24801
hyp;map_resub_l3_det_map_resub_l3;7;mig_det_randomize;123756;8911;0.0;214335;24801
hyp;map_resub_l3_det_map_resub_l3;8;mig_mapper;123824;8887;2.8934278;214335;24801
hyp;map_resub_l3_det_map_resub_l3;9;mig_resub;123727;8887;1.1100916;214335;24801
hyp;map_resub_l3_det_map_resub_l3;10;mig_mapper;123764;8886;2.7769969;214335;24801
hyp;map_resub_l3_det_map_resub_l3;11;mig_resub;123708;8886;1.1410335;214335;24801
hyp;map_resub_l3_det_map_resub_l3;12;mig_mapper;123763;8885;3.3155541;214335;24801
hyp;map_resub_l3_det_map_resub_l3;13;mig_resub;123705;8885;1.067859;214335;24801
hyp;map_resub_l3_det_map_resub_l3;14;end;123705;8885;0.0;214335;24801
